,experiment count,level,index,model,prompting,scenario file path,log file path,success,generating time,video path
0,1,1,1,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_01.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_01_success.txt,True,11.90159,../../src/logs/20250608_185034_gemini_ltm/100m앞낙석이발생하는상황_01_01_01.mp4
1,1,1,2,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_02.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_02_success.txt,True,22.472634,../../src/logs/20250608_185034_gemini_ltm/갑작스러운보행자침입하는상황_01_01_02.mp4
2,1,1,3,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_03.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_03_success.txt,True,13.661017,../../src/logs/20250608_185034_gemini_ltm/강한햇빛으로인해시야확보불가상황_01_01_03.mp4
3,1,1,4,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_04.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_04_success.txt,True,8.099645,../../src/logs/20250608_185034_gemini_ltm/짙은안개로인한시야확보불가상황_01_01_04.mp4
4,1,1,5,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_05.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_05_success.txt,True,12.788914,../../src/logs/20250608_185034_gemini_ltm/2초뒤부터뒷차량이내차보다고속주행하는상황_01_01_05.mp4
5,1,1,6,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_06.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_06_success.txt,True,19.68896,../../src/logs/20250608_185034_gemini_ltm/갑작스러운차량차선변경으로인한간섭상황_01_01_06.mp4
6,1,1,7,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_07.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_07_success.txt,True,11.362229,../../src/logs/20250608_185034_gemini_ltm/도로중간에블랙아이스가존재하는상황_01_01_07.mp4
7,1,1,8,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_08.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_08_success.txt,True,17.070851,../../src/logs/20250608_185034_gemini_ltm/중앙선넘어반대편차선에서차량이주행하는상황_01_01_08.mp4
8,1,1,9,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_09.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_09_fail.txt,False,13.437907,
9,1,1,10,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_10.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_01_10_success.txt,True,7.690931,../../src/logs/20250608_185034_gemini_ltm/사고난차량이정차되어있는상황_01_01_10.mp4
10,1,2,1,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_01.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_01_fail.txt,False,19.554273,
11,1,2,2,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_02.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_02_success.txt,True,22.58119,../../src/logs/20250608_185034_gemini_ltm/갑작스럽게보행자가침입하여앞차량한대가급정거하는상황_01_02_02.mp4
12,1,2,3,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_03.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_03_success.txt,True,12.695765,../../src/logs/20250608_185034_gemini_ltm/눈으로인해도로위장애물존재상황_01_02_03.mp4
13,1,2,4,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_04.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_04_fail.txt,False,16.187166,
14,1,2,5,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_05.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_05_success.txt,True,14.648697,../../src/logs/20250608_185034_gemini_ltm/낙석이발생하여앞차량이급정거하는상황_01_02_05.mp4
15,1,2,6,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_06.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_06_success.txt,True,19.898564,../../src/logs/20250608_185034_gemini_ltm/눈으로인해도로가미끄러운상황에서갑작스러운앞차량차선변경하는상황_01_02_06.mp4
16,1,2,7,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_07.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_07_success.txt,True,22.144001,../../src/logs/20250608_185034_gemini_ltm/비가많이오는상황에서보행자가침입하는상황_01_02_07.mp4
17,1,2,8,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_08.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_08_fail.txt,False,27.646856,
18,1,2,9,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_09.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_09_success.txt,True,14.258045,../../src/logs/20250608_185034_gemini_ltm/도로에블랙아이스가존재하고중앙선넘어반대편차선에서차량이주행하는상황_01_02_09.mp4
19,1,2,10,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_10.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_02_10_fail.txt,False,33.198087,
20,1,3,1,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_01.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_01_success.txt,True,27.025149,../../src/logs/20250608_185034_gemini_ltm/강풍이불며짙은안개가끼어있어시야확보가힘든상황에서100m앞낙석발생_01_03_01.mp4
21,1,3,2,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_02.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_02_success.txt,True,40.320974,../../src/logs/20250608_185034_gemini_ltm/강한햇빛으로시야식별힘들때앞차량앞으로보행자가돌발적으로나와앞차량이급정거하는상황_01_03_02.mp4
22,1,3,3,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_03.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_03_fail.txt,False,15.985623,
23,1,3,4,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_04.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_04_success.txt,True,20.55975,../../src/logs/20250608_185034_gemini_ltm/강한바람과눈이내리는상황에서낙석상황발생_01_03_04.mp4
24,1,3,5,gemini-2.5-flash-preview-05-20,ltm,../../src/esmini/gen_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_05.xosc,../../src/logs/20250608_185034_gemini_ltm/log_20250608_185034_gemini-2.5-flash-preview-05-20_ltm_01_03_05_success.txt,True,32.904147,../../src/logs/20250608_185034_gemini_ltm/눈이내리고도로가얼어붙어미끄러운상황에서중앙선넘어반대편차선에서차량이주행하는상황_01_03_05.mp4
