,experiment count,level,index,model,prompting,scenario file path,log file path,success,generating time,video path
0,1,1,1,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_01.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_01_success.txt,True,17.818964,../../src/logs/20250608_161254_gpt_fs/100m앞낙석이발생하는상황_01_01_01.mp4
1,1,1,2,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_02.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_02_success.txt,True,22.379449,../../src/logs/20250608_161254_gpt_fs/갑작스러운보행자침입하는상황_01_01_02.mp4
2,1,1,3,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_03.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_03_success.txt,True,10.797092,../../src/logs/20250608_161254_gpt_fs/강한햇빛으로인해시야확보불가상황_01_01_03.mp4
3,1,1,4,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_04.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_04_success.txt,True,8.45217,../../src/logs/20250608_161254_gpt_fs/짙은안개로인한시야확보불가상황_01_01_04.mp4
4,1,1,5,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_05.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_05_success.txt,True,19.230011,../../src/logs/20250608_161254_gpt_fs/2초뒤부터뒷차량이내차보다고속주행하는상황_01_01_05.mp4
5,1,1,6,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_06.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_06_success.txt,True,23.440558,../../src/logs/20250608_161254_gpt_fs/갑작스러운차량차선변경으로인한간섭상황_01_01_06.mp4
6,1,1,7,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_07.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_07_success.txt,True,175.772691,../../src/logs/20250608_161254_gpt_fs/도로중간에블랙아이스가존재하는상황_01_01_07.mp4
7,1,1,8,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_08.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_08_success.txt,True,27.133111,../../src/logs/20250608_161254_gpt_fs/중앙선넘어반대편차선에서차량이주행하는상황_01_01_08.mp4
8,1,1,9,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_09.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_09_success.txt,True,28.138877,../../src/logs/20250608_161254_gpt_fs/하나의차선에서바리케이드쳐져있는상황_01_01_09.mp4
9,1,1,10,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_01_10.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_01_10_success.txt,True,17.978386,../../src/logs/20250608_161254_gpt_fs/사고난차량이정차되어있는상황_01_01_10.mp4
10,1,2,1,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_02_01.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_02_01_success.txt,True,23.135932,../../src/logs/20250608_161254_gpt_fs/눈으로인해시야확보가안되는상황에서낙석발생_01_02_01.mp4
11,1,2,2,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_02_02.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_02_02_fail.txt,False,52.332278,
12,1,2,3,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_02_03.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_02_03_success.txt,True,23.281031,../../src/logs/20250608_161254_gpt_fs/눈으로인해도로위장애물존재상황_01_02_03.mp4
13,1,2,4,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_02_04.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_02_04_success.txt,True,25.619127,../../src/logs/20250608_161254_gpt_fs/비가많이내리고2초뒤부터뒷차량이내차보다고속주행하는상황_01_02_04.mp4
14,1,2,5,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_02_05.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_02_05_success.txt,True,41.152993,../../src/logs/20250608_161254_gpt_fs/낙석이발생하여앞차량이급정거하는상황_01_02_05.mp4
15,1,2,6,o4-mini,fs,../../src/esmini/gen_20250608_161254_o4-mini_fs_01_02_06.xosc,../../src/logs/20250608_161254_gpt_fs/log_20250608_161254_o4-mini_fs_01_02_06_success.txt,True,43.195904,../../src/logs/20250608_161254_gpt_fs/눈으로인해도로가미끄러운상황에서갑작스러운앞차량차선변경하는상황_01_02_06.mp4
