,experiment count,level,index,model,prompting,scenario file path,log file path,success,generating time,video path
0,1,1,1,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_01.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_01_success.txt,True,16.681498,../../src/logs/20250607_134344_gpt_fs_ltm/100m앞낙석이발생하는상황_01_01_01.mp4
1,1,1,2,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_02.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_02_fail.txt,False,25.322777,
2,1,1,3,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_03.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_03_success.txt,True,20.748781,../../src/logs/20250607_134344_gpt_fs_ltm/강한햇빛으로인해시야확보불가상황_01_01_03.mp4
3,1,1,4,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_04.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_04_success.txt,True,10.033231,../../src/logs/20250607_134344_gpt_fs_ltm/짙은안개로인한시야확보불가상황_01_01_04.mp4
4,1,1,5,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_05.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_05_success.txt,True,38.414269,../../src/logs/20250607_134344_gpt_fs_ltm/2초뒤부터뒷차량이내차보다고속주행하는상황_01_01_05.mp4
5,1,1,6,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_06.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_06_success.txt,True,22.025386,../../src/logs/20250607_134344_gpt_fs_ltm/갑작스러운차량차선변경으로인한간섭상황_01_01_06.mp4
6,1,1,7,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_07.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_07_success.txt,True,15.204271,../../src/logs/20250607_134344_gpt_fs_ltm/도로중간에블랙아이스가존재하는상황_01_01_07.mp4
7,1,1,8,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_08.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_08_fail.txt,False,24.352149,
8,1,1,9,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_09.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_09_success.txt,True,18.928278,../../src/logs/20250607_134344_gpt_fs_ltm/하나의차선에서바리케이드쳐져있는상황_01_01_09.mp4
9,1,1,10,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_01_10.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_01_10_success.txt,True,7.24764,../../src/logs/20250607_134344_gpt_fs_ltm/사고난차량이정차되어있는상황_01_01_10.mp4
10,1,2,1,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_01.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_01_fail.txt,False,29.25544,
11,1,2,2,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_02.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_02_fail.txt,False,35.978778,
12,1,2,3,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_03.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_03_fail.txt,False,24.739945,
13,1,2,4,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_04.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_04_success.txt,True,17.935597,../../src/logs/20250607_134344_gpt_fs_ltm/비가많이내리고2초뒤부터뒷차량이내차보다고속주행하는상황_01_02_04.mp4
14,1,2,5,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_05.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_05_success.txt,True,23.911572,../../src/logs/20250607_134344_gpt_fs_ltm/낙석이발생하여앞차량이급정거하는상황_01_02_05.mp4
15,1,2,6,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_06.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_06_success.txt,True,26.865455,../../src/logs/20250607_134344_gpt_fs_ltm/눈으로인해도로가미끄러운상황에서갑작스러운앞차량차선변경하는상황_01_02_06.mp4
16,1,2,7,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_07.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_07_fail.txt,False,75.025777,
17,1,2,8,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_08.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_08_success.txt,True,59.236919,../../src/logs/20250607_134344_gpt_fs_ltm/안개로인해시야확보가안되는상황에서보행자침입_01_02_08.mp4
18,1,2,9,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_09.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_09_success.txt,True,25.824728,../../src/logs/20250607_134344_gpt_fs_ltm/도로에블랙아이스가존재하고중앙선넘어반대편차선에서차량이주행하는상황_01_02_09.mp4
19,1,2,10,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_02_10.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_02_10_fail.txt,False,27.958937,
20,1,3,1,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_03_01.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_03_01_success.txt,True,51.114823,../../src/logs/20250607_134344_gpt_fs_ltm/강풍이불며짙은안개가끼어있어시야확보가힘든상황에서100m앞낙석발생_01_03_01.mp4
21,1,3,2,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_03_02.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_03_02_fail.txt,False,24.230171,
22,1,3,3,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_03_03.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_03_03_fail.txt,False,57.973238,
23,1,3,4,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_03_04.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_03_04_fail.txt,False,32.676386,
24,1,3,5,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_03_05.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_03_05_fail.txt,False,23.668237,
25,1,4,1,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_04_01.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_04_01_fail.txt,False,23.975523,
26,1,4,2,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_04_02.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_04_02_success.txt,True,20.637797,../../src/logs/20250607_134344_gpt_fs_ltm/비가강하게내리고블랙아이스로도로가미끄러우며짙은안개가끼어있어시야확보가힘든상황에서100m앞낙석발생_01_04_02.mp4
27,1,4,3,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_04_03.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_04_03_fail.txt,False,44.453949,
28,1,4,4,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_04_04.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_04_04_success.txt,True,23.441984,../../src/logs/20250607_134344_gpt_fs_ltm/비와눈이같이오는상황에서도로가블랙아이스들로매우미끄러울때중앙선넘어반대편차선에서차량이주행하는상황_01_04_04.mp4
29,1,4,5,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_01_04_05.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_01_04_05_fail.txt,False,29.074505,
30,2,1,1,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_01.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_01_success.txt,True,24.827099,../../src/logs/20250607_134344_gpt_fs_ltm/100m앞낙석이발생하는상황_02_01_01.mp4
31,2,1,2,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_02.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_02_success.txt,True,16.104893,../../src/logs/20250607_134344_gpt_fs_ltm/갑작스러운보행자침입하는상황_02_01_02.mp4
32,2,1,3,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_03.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_03_success.txt,True,20.293345,../../src/logs/20250607_134344_gpt_fs_ltm/강한햇빛으로인해시야확보불가상황_02_01_03.mp4
33,2,1,4,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_04.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_04_success.txt,True,19.254414,../../src/logs/20250607_134344_gpt_fs_ltm/짙은안개로인한시야확보불가상황_02_01_04.mp4
34,2,1,5,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_05.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_05_success.txt,True,41.021714,../../src/logs/20250607_134344_gpt_fs_ltm/2초뒤부터뒷차량이내차보다고속주행하는상황_02_01_05.mp4
35,2,1,6,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_06.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_06_success.txt,True,17.003372,../../src/logs/20250607_134344_gpt_fs_ltm/갑작스러운차량차선변경으로인한간섭상황_02_01_06.mp4
36,2,1,7,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_07.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_07_success.txt,True,11.846551,../../src/logs/20250607_134344_gpt_fs_ltm/도로중간에블랙아이스가존재하는상황_02_01_07.mp4
37,2,1,8,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_08.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_08_success.txt,True,64.660515,../../src/logs/20250607_134344_gpt_fs_ltm/중앙선넘어반대편차선에서차량이주행하는상황_02_01_08.mp4
38,2,1,9,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_09.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_09_success.txt,True,12.448876,../../src/logs/20250607_134344_gpt_fs_ltm/하나의차선에서바리케이드쳐져있는상황_02_01_09.mp4
39,2,1,10,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_01_10.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_01_10_success.txt,True,36.243219,../../src/logs/20250607_134344_gpt_fs_ltm/사고난차량이정차되어있는상황_02_01_10.mp4
40,2,2,1,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_02_01.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_02_01_success.txt,True,69.588389,../../src/logs/20250607_134344_gpt_fs_ltm/눈으로인해시야확보가안되는상황에서낙석발생_02_02_01.mp4
41,2,2,2,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_02_02.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_02_02_fail.txt,False,37.866471,
42,2,2,3,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_02_03.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_02_03_success.txt,True,20.34204,../../src/logs/20250607_134344_gpt_fs_ltm/눈으로인해도로위장애물존재상황_02_02_03.mp4
43,2,2,4,o4-mini,fs_ltm,../../src/esmini/20250607_134344_o4-mini_fs_ltm_02_02_04.xosc,../../src/logs/20250607_134344_gpt_fs_ltm/log_20250607_134344_o4-mini_fs_ltm_02_02_04_success.txt,True,14.79654,../../src/logs/20250607_134344_gpt_fs_ltm/비가많이내리고2초뒤부터뒷차량이내차보다고속주행하는상황_02_02_04.mp4
